"id","breeding_period","sex","date","straighness_trajectories","nobs","year","rainfall","mean_temperature","wind","year_sur_site","laying","hatching","breeding_success"
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-02-26",0.008,24,2020,1.542,7.746,6.413,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-02-27",0.009,23,2020,3.435,8.248,4.208,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-02-28",0.03,21,2020,1.032,9.381,2.323,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-02-29",0.048,23,2020,3.281,11.59,3.891,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-01",0.007,24,2020,3.633,10.152,2.514,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-02",0.028,22,2020,3.01,8.908,6.508,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-03",0.127,24,2020,2.152,6.339,3.542,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-04",0.714,24,2020,1.234,8.193,2.516,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-08",0.088,21,2020,0.797,9.965,3.394,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-09",0.093,24,2020,0.51,9.669,6.086,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-10",0.075,20,2020,0.017,10.522,4.881,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-11",0.005,17,2020,0.003,13.835,3.032,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-13",0.027,11,2020,0.049,11.931,4.332,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2020-03-14",0.015,10,2020,0.014,9.77,3.716,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-03",0.002,22,2020,0.023,19.477,3.848,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-08",0.016,20,2020,0.021,17.054,3.156,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-18",0.16,15,2020,0,19.893,4.091,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-20",0.128,36,2020,0,22.73,2.993,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-21",0.035,39,2020,0.001,22.354,2.219,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-22",0.002,48,2020,0.004,21.357,1.837,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-23",0.002,47,2020,0.328,18.416,3.27,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-24",0.029,47,2020,0.003,18.325,4.477,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-25",0.126,45,2020,0,20.325,2.456,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-26",0.123,32,2020,0.003,21.651,2.64,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-27",0.076,23,2020,0.01,19.369,2.669,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-28",0.081,24,2020,0.004,19.536,1.76,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-29",0.002,24,2020,0.009,19.029,2.457,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-30",0.048,20,2020,0.06,17.81,2.351,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-05-31",0.262,24,2020,0.01,18.258,2.403,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-01",0.081,24,2020,0.24,18.457,2.251,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-02",0.209,24,2020,0.236,19.85,1.917,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-03",0.029,24,2020,3.401,19.463,2.346,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-04",0.15,24,2020,1.375,17.54,3.841,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-05",0.039,23,2020,0.254,17.226,5.846,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-06",0.063,24,2020,9.256,18.807,3.954,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-07",0.088,24,2020,0.083,17.169,3.946,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-08",0.053,20,2020,0.351,16.89,4.772,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-09",0.101,23,2020,1.146,16.566,4.496,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-10",0.296,24,2020,0.004,17.531,4.007,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-11",0.204,24,2020,19.384,16.79,3.321,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-12",0.328,23,2020,6.836,17.94,6.358,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-13",0.026,24,2020,1.946,17.999,2.683,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-14",0.242,24,2020,0,19.77,3.873,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-15",0.27,23,2020,0,20.492,4.454,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-16",0.786,16,2020,0.207,20.028,4.011,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-17",0.051,22,2020,0.006,19.027,4.699,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-18",0.048,24,2020,0,18.658,3.137,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-19",0.446,22,2020,0,20.004,2.91,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-20",0.029,24,2020,0,21.795,3.395,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-21",0.056,23,2020,0,23.242,4.81,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-22",0.391,24,2020,0,24.098,5.281,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-23",0.002,24,2020,0,23.219,2.288,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-24",0.049,24,2020,0,22.347,2.221,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-25",0.194,25,2020,0,22.401,1.904,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-26",0.015,24,2020,0.534,22.513,2.622,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-27",0.093,24,2020,0,22.898,2.391,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-28",0.033,23,2020,1.204,24.399,1.961,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-29",0.041,23,2020,0.001,24.058,4.371,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2020-06-30",0.121,24,2020,1.648,23.754,2.857,4,1,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2020-12-16",0.641,10,2021,0.992,11.086,3.657,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2020-12-26",0.001,13,2021,0.003,3.513,7.019,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2020-12-27",0.093,24,2021,0.849,2.064,2.184,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-01",0.017,13,2021,0.018,3.904,3.319,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-05",0.014,21,2021,0.043,0.646,2.776,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-06",0.001,24,2021,0,-0.393,3.193,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-07",0.025,23,2021,0,-0.443,2.801,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-08",0.028,15,2021,0.063,1.126,3.769,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-09",0.029,12,2021,0.078,3.083,3.88,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-11",0.011,13,2021,0,-0.362,5.004,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-12",0.005,20,2021,0.337,3.684,6.073,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-13",0.015,20,2021,0.248,9.64,7.089,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-14",0.157,19,2021,0.869,8.929,7.035,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","pre_breeding","F","2021-01-20",0.017,20,2021,4.049,9.79,5.472,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-21",0.583,19,2021,1.01,11.04,1.9,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-22",0.14,24,2021,0,11.854,2.16,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-23",0.06,24,2021,0,13.646,2.013,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-24",0.378,24,2021,0.01,13.582,2.669,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-25",0.046,24,2021,0.051,13.099,2.317,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-26",0.019,24,2021,1.103,13.935,1.907,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-27",0.12,24,2021,3.774,14.001,2.073,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-28",0.022,24,2021,12.253,12.601,1.941,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-29",0.373,23,2021,4.059,13.47,1.322,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-04-30",0.077,24,2021,9.61,13.54,1.906,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-01",0.218,20,2021,8.263,10.819,3.637,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-02",0.076,20,2021,0.01,11.947,3.437,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-03",0.004,24,2021,0.016,11.925,2.051,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-04",0.051,24,2021,0.349,13.57,2.387,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-05",0.225,23,2021,0.088,14.629,4.542,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-06",0.006,22,2021,0.427,15.093,2.597,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-07",0.005,19,2021,0.216,16.574,4.267,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-08",0.177,24,2021,0.016,16.275,3.522,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-09",0.069,24,2021,6.237,16.978,7.017,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-10",0.023,23,2021,37.26,14.6,3.846,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-11",0.004,23,2021,0.457,12.916,4.951,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-12",0.035,20,2021,1.096,13.209,3.144,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-13",0.252,24,2021,2.559,13.658,4.244,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-14",0.223,24,2021,0.219,14.012,5.46,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-15",0.108,24,2021,2.053,14.346,1.802,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-16",0.13,24,2021,2.797,15.019,3.728,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-17",0.035,22,2021,0.066,14.203,5.316,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-18",0.006,23,2021,0.356,13.734,2.357,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-19",0.011,24,2021,0.185,14.287,5.394,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-20",0.061,24,2021,0,15.825,2.587,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-21",0.047,23,2021,1.515,14.577,2.731,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-22",0.021,20,2021,0.001,15.03,3.488,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-23",0.031,24,2021,0,14.891,2.946,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-24",0.137,23,2021,0.088,14.943,3.703,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-25",0.161,20,2021,0.04,15.15,4.59,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-26",0.105,24,2021,0.006,16.28,2.851,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-27",0.053,24,2021,0.003,18.835,2.362,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-28",0.102,24,2021,0,18.322,1.862,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-29",0.26,18,2021,0.351,20.135,2.439,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-30",0.099,20,2021,2.127,19.91,1.892,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-05-31",0.014,24,2021,0.049,18.504,2.478,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-01",0.093,24,2021,3.174,16.869,3.285,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-02",0.111,24,2021,0.343,17.012,2.643,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-03",0.017,24,2021,0.003,18.693,2.652,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-04",0.003,24,2021,3.069,18.726,1.807,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-05",0.204,24,2021,0.003,20.414,3.332,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-06",0.003,20,2021,0.014,19.955,4.031,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-07",0.068,24,2021,0.257,20.72,3.701,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-08",0.001,20,2021,0.009,22.377,3.316,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-09",0.003,24,2021,0.034,23.375,3.041,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-10",0.007,24,2021,0.266,24.436,2.73,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-11",0.003,24,2021,1.55,23.918,1.835,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-12",0.017,24,2021,0.012,25.302,2.181,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-13",0.322,24,2021,0,26.607,3.021,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-14",0.322,24,2021,0.024,26.528,2.262,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2021-06-15",0.003,20,2021,0.006,26.419,1.863,5,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-02-18",0.01,10,2022,0.024,11.944,2.502,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-02-20",0.093,11,2022,0.301,9.351,5.124,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-02-21",0.015,14,2022,0.746,10.331,7.963,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-02-23",0.002,16,2022,0.003,10.719,2.513,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-02-25",0.173,12,2022,0.01,8.614,4.857,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-02-28",0.004,18,2022,0.037,7.978,1.869,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-03-03",0.02,20,2022,0.096,8.533,1.511,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-03-05",0.141,12,2022,0.026,8.368,3.383,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","incubation","F","2022-03-07",0.026,23,2022,0.006,4.401,1.531,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-03-24",0.409,20,2022,0.006,8.239,1.947,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-03-25",0.319,25,2022,0.016,9.178,1.767,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-03-26",0.018,14,2022,0.019,9.707,2.285,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-03-29",0.005,11,2022,6.195,11.078,2.11,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-04",0.004,15,2022,0,6.527,2.868,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-05",0.059,20,2022,0.001,9.733,2.831,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-06",0.241,22,2022,0.417,10.515,3.099,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-07",0.026,11,2022,1.082,13.484,5.667,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-10",0.038,10,2022,0.031,9.152,2.19,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-12",0.017,15,2022,0.116,11.589,3.733,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-13",0.01,21,2022,0.001,12.657,1.935,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-04-14",0.001,22,2022,0.001,15.931,1.855,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-15",0.095,10,2022,0.01,19.116,3.581,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-16",0.324,12,2022,0.019,19.639,2.078,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-17",0.065,12,2022,0.008,20.452,1.756,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-18",0.016,16,2022,0.241,22.231,2.362,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-20",0.311,16,2022,0,20.878,3.066,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-21",0.075,20,2022,0.037,21.387,1.684,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-22",0.033,20,2022,0,21.714,2.072,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-23",0.64,12,2022,0.064,20.584,3.213,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-24",0.121,12,2022,0.637,16.984,4.251,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-25",0.264,12,2022,0.018,18.794,6.121,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-26",0.388,16,2022,0.004,20.314,5.794,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-27",0.315,20,2022,0,22.343,4.746,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-28",0.369,12,2022,0,22.19,5.318,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-29",0.066,12,2022,0,19.796,3.169,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-05-31",0.026,16,2022,0.065,19.633,1.781,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-01",0.022,19,2022,0.025,20.863,2.409,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-03",0.069,14,2022,0,22.197,2.795,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-04",0.232,11,2022,0.075,22.757,2.777,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-06",0.587,20,2022,2.081,22.653,2.826,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-07",0.036,22,2022,0,22.106,4.143,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-08",0.044,16,2022,0.564,19.631,4.028,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-09",0.472,16,2022,0,19.696,6.68,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-10",0.378,19,2022,0.001,23.482,4.411,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-11",0.422,12,2022,0.003,25.013,2.121,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-12",0.243,20,2022,0.225,25.188,2.022,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-13",0.022,24,2022,0.169,25.972,2.699,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-14",0.121,24,2022,0.01,25.571,2.065,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-16",0.11,12,2022,0,27.181,1.729,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-17",0.58,12,2022,0,28.85,1.992,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-18",0.079,24,2022,0.004,25.757,2.8,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-19",0.001,24,2022,0.006,24.409,4.152,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-20",0.052,20,2022,0,23.895,4.166,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-21",0.021,24,2022,6.144,23.516,2.621,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-22",0.034,20,2022,2.96,23.664,3.043,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-23",0.436,24,2022,10.19,22.86,3.403,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-24",0.131,13,2022,3.822,21.841,3,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-25",0.003,16,2022,3.826,22.313,2.153,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-26",0.009,20,2022,0.093,22.908,3.028,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-27",0.025,11,2022,0.353,22.233,4.636,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-28",0.257,12,2022,0,23.247,4.26,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-29",0.018,24,2022,0.84,23.854,2.219,6,0,0,0
"2016_34_site25_F_BONE02__JP [FRP-BA11265]","rearing","F","2022-06-30",0.085,19,2022,0.354,20.812,3.562,6,0,0,0
"2016_34_site27_F_4872__X3 [FRP-BA11591]","pre_breeding","F","2016-12-15",0.003,44,2017,1.567,9.49,2.52,NA,1,1,1
"2016_34_site27_F_4872__X3 [FRP-BA11591]","pre_breeding","F","2016-12-16",0.696,42,2017,5.277,11.703,4.897,NA,1,1,1
"2016_34_site27_F_4872__X3 [FRP-BA11591]","pre_breeding","F","2016-12-17",0.012,38,2017,0.017,8.89,1.63,NA,1,1,1
"2016_34_site27_F_4872__X3 [FRP-BA11591]","pre_breeding","F","2016-12-18",0.227,42,2017,0.02,5.363,1.167,NA,1,1,1
