"id","breeding_period","sex","date","nobs","n_flight","year","rainfall","mean_temperature","wind","n_year_on_site","laying","hatching","breeding_success","prop_time_flight"
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-19",51,15,2019,4.083,12.842,3.542,7,1,1,2,0.294
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-20",53,17,2019,0,15.95,4.475,7,1,1,2,0.321
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-21",49,9,2019,0,17.958,4.625,7,1,1,2,0.184
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-22",52,13,2019,0,17.158,1.725,7,1,1,2,0.25
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-23",49,18,2019,0,16.483,1.675,7,1,1,2,0.367
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-24",51,15,2019,0,16.667,2.017,7,1,1,2,0.294
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-25",48,17,2019,0.425,17.125,1.408,7,1,1,2,0.354
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-26",53,10,2019,1.967,16.175,1.558,7,1,1,2,0.189
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-27",49,15,2019,0,18.7,2.742,7,1,1,2,0.306
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-28",48,7,2019,0,18.3,6.467,7,1,1,2,0.146
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-29",51,17,2019,0,17.6,6.925,7,1,1,2,0.333
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-30",53,18,2019,0,18.95,1.933,7,1,1,2,0.34
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-05-31",53,11,2019,0,18.5,2.258,7,1,1,2,0.208
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-01",51,12,2019,0,18.833,1.567,7,1,1,2,0.235
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-02",47,17,2019,0,19.608,1.8,7,1,1,2,0.362
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-03",53,4,2019,0,19.258,1.975,7,1,1,2,0.075
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-04",53,5,2019,0,20.75,2.825,7,1,1,2,0.094
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-05",53,9,2019,0,21.458,4.575,7,1,1,2,0.17
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-06",56,8,2019,0,17.85,2.85,7,1,1,2,0.143
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-07",53,11,2019,0,19.808,3.558,7,1,1,2,0.208
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-08",46,11,2019,0,20.925,2.525,7,1,1,2,0.239
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-09",49,11,2019,0.05,22.55,2.392,7,1,1,2,0.224
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-10",49,17,2019,2.825,21.317,3.5,7,1,1,2,0.347
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-11",45,5,2019,3.717,14.875,3.083,7,1,1,2,0.111
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-12",51,13,2019,0.125,16.05,3.142,7,1,1,2,0.255
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-13",53,13,2019,0,18.683,1.642,7,1,1,2,0.245
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-14",47,8,2019,0.017,23.217,4.667,7,1,1,2,0.17
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-15",49,11,2019,0.042,20.767,2.517,7,1,1,2,0.224
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-16",45,14,2019,0.042,21.858,3.633,7,1,1,2,0.311
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-17",40,13,2019,0.083,21.825,1.492,7,1,1,2,0.325
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-18",48,16,2019,0,22.7,1.817,7,1,1,2,0.333
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-19",53,11,2019,0.042,21.642,2.083,7,1,1,2,0.208
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-20",49,14,2019,0.042,21.775,2.217,7,1,1,2,0.286
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-21",53,13,2019,0,22.75,2.2,7,1,1,2,0.245
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-22",52,14,2019,0,22.4,2.633,7,1,1,2,0.269
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-23",50,9,2019,0,22.708,1.8,7,1,1,2,0.18
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-24",47,16,2019,0,24.867,2.133,7,1,1,2,0.34
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-25",51,10,2019,0,27.933,2.8,7,1,1,2,0.196
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-26",48,17,2019,0,29.092,2.008,7,1,1,2,0.354
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-27",48,9,2019,0,29.717,2.258,7,1,1,2,0.188
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-28",53,13,2019,0.042,30.558,1.825,7,1,1,2,0.245
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-29",53,13,2019,0,30.408,1.725,7,1,1,2,0.245
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2019-06-30",53,11,2019,0.042,29.308,2.358,7,1,1,2,0.208
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-15",33,9,2020,0,11.758,3.433,8,1,1,2,0.273
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-16",39,4,2020,0,13.95,7.125,8,1,1,2,0.103
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-17",41,7,2020,0,15.025,6.267,8,1,1,2,0.171
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-18",38,4,2020,0.508,14.417,3.442,8,1,1,2,0.105
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-19",33,9,2020,3.933,13.825,4.867,8,1,1,2,0.273
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-21",28,11,2020,7.575,11.583,2.65,8,1,1,2,0.393
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-22",20,2,2020,0.467,11.083,5.617,8,1,1,2,0.1
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-23",29,14,2020,0,9.383,5.075,8,1,1,2,0.483
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-24",33,13,2020,0,10.808,3.85,8,1,1,2,0.394
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-25",32,7,2020,0,10.967,4.358,8,1,1,2,0.219
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-26",28,7,2020,0,9.008,2.608,8,1,1,2,0.25
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-27",29,12,2020,0,10.225,4.492,8,1,1,2,0.414
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-28",29,12,2020,0.083,8.092,0.908,8,1,1,2,0.414
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-29",52,4,2020,0.117,7.008,1,8,1,1,2,0.077
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-30",44,1,2020,0.1,6.6,0.875,8,1,1,2,0.023
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2019-12-31",42,13,2020,0.1,6.583,1.342,8,1,1,2,0.31
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-01",43,7,2020,0.133,5.575,1.092,8,1,1,2,0.163
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-02",42,2,2020,0,6.742,0.792,8,1,1,2,0.048
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-03",42,14,2020,0,9.642,2.7,8,1,1,2,0.333
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-04",32,14,2020,0,9.6,4.733,8,1,1,2,0.438
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-05",27,10,2020,0.1,7.267,1.508,8,1,1,2,0.37
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-06",36,10,2020,0.1,8.425,1.258,8,1,1,2,0.278
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-07",42,10,2020,0.058,7.55,1.858,8,1,1,2,0.238
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-08",40,11,2020,0.058,7.542,0.95,8,1,1,2,0.275
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-09",46,9,2020,3.425,7.7,1.817,8,1,1,2,0.196
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-10",35,5,2020,1.75,7.95,2.317,8,1,1,2,0.143
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-11",29,8,2020,0.067,7.217,1.292,8,1,1,2,0.276
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-12",30,9,2020,0.117,7.008,1.117,8,1,1,2,0.3
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-13",44,7,2020,0.075,6.858,2.275,8,1,1,2,0.159
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-14",42,6,2020,0,9.85,3.658,8,1,1,2,0.143
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-15",24,8,2020,0.15,9.933,3.783,8,1,1,2,0.333
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-16",24,3,2020,0.083,8.35,2.083,8,1,1,2,0.125
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-18",27,14,2020,0.017,5.692,3.575,8,1,1,2,0.519
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-19",34,6,2020,0.083,5.1,2.125,8,1,1,2,0.176
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-20",23,6,2020,1.558,8.208,4.433,8,1,1,2,0.261
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-21",26,5,2020,0.408,10.767,6.583,8,1,1,2,0.192
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-22",23,8,2020,0,12.4,5.842,8,1,1,2,0.348
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-23",29,13,2020,0.05,12.767,5.133,8,1,1,2,0.448
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-25",31,7,2020,0.225,10.042,2.308,8,1,1,2,0.226
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-26",11,2,2020,11.492,7.833,1.983,8,1,1,2,0.182
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-27",27,6,2020,0.033,8.233,1.867,8,1,1,2,0.222
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-28",27,6,2020,0,10.1,4.042,8,1,1,2,0.222
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-29",33,15,2020,0,8.908,4.242,8,1,1,2,0.455
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-30",38,11,2020,0,9.15,1.575,8,1,1,2,0.289
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-01-31",47,9,2020,0.142,10.683,1.492,8,1,1,2,0.191
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-01",42,9,2020,0.108,10.792,1.867,8,1,1,2,0.214
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-02",41,9,2020,0,13.075,2.492,8,1,1,2,0.22
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-03",40,14,2020,0,16.267,3.692,8,1,1,2,0.35
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-04",39,4,2020,0,10.808,7.217,8,1,1,2,0.103
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-05",40,15,2020,0,7.575,4.533,8,1,1,2,0.375
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-06",40,13,2020,0,7.025,1.875,8,1,1,2,0.325
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-07",44,13,2020,0.017,6.25,0.867,8,1,1,2,0.295
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-08",48,14,2020,0.083,8.158,2.408,8,1,1,2,0.292
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-09",44,10,2020,0,9.7,2.242,8,1,1,2,0.227
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-10",38,5,2020,0,12.658,3.783,8,1,1,2,0.132
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-11",42,6,2020,0,12.6,5.125,8,1,1,2,0.143
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-12",39,16,2020,0,8.425,4.283,8,1,1,2,0.41
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-13",35,3,2020,0.233,8.708,1.533,8,1,1,2,0.086
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","pre_breeding","M","2020-02-14",47,14,2020,0.05,9.542,4.392,8,1,1,2,0.298
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-15",38,11,2020,0.083,8.517,1.933,8,1,1,2,0.289
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-16",44,8,2020,0.308,10.45,2.908,8,1,1,2,0.182
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-17",31,0,2020,2.067,10.875,2.967,8,1,1,2,0
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-18",36,13,2020,0,9.142,6.258,8,1,1,2,0.361
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-19",37,11,2020,0,9.767,5.575,8,1,1,2,0.297
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-20",46,17,2020,0.042,8.867,1.792,8,1,1,2,0.37
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-21",46,9,2020,0,9.558,4.075,8,1,1,2,0.196
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-22",43,8,2020,0.142,8.825,0.992,8,1,1,2,0.186
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-23",43,9,2020,0.142,11.033,2.858,8,1,1,2,0.209
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-24",43,11,2020,0,13.367,3.275,8,1,1,2,0.256
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-25",41,8,2020,0.042,9.767,3.233,8,1,1,2,0.195
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-26",35,10,2020,0,8.617,6.442,8,1,1,2,0.286
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-27",39,4,2020,3.433,7.158,3.808,8,1,1,2,0.103
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-28",45,16,2020,0.042,8.417,3.042,8,1,1,2,0.356
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-02-29",39,5,2020,1.417,10.758,4.758,8,1,1,2,0.128
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-01",42,14,2020,3.983,9.617,1.508,8,1,1,2,0.333
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-02",34,5,2020,9.35,10.042,5.317,8,1,1,2,0.147
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-03",44,21,2020,0,7.267,5.592,8,1,1,2,0.477
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-04",43,12,2020,0.1,8.267,3.725,8,1,1,2,0.279
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-05",34,4,2020,4.692,10,3.458,8,1,1,2,0.118
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-06",50,9,2020,0,8.225,5.533,8,1,1,2,0.18
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-07",47,12,2020,0,8.933,6.042,8,1,1,2,0.255
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-08",44,3,2020,0.017,8.717,1.742,8,1,1,2,0.068
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-09",50,4,2020,0,10,6.675,8,1,1,2,0.08
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-10",50,9,2020,0,10.842,5.075,8,1,1,2,0.18
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-11",50,5,2020,0.033,12.967,2.217,8,1,1,2,0.1
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-12",45,9,2020,0.067,11.917,1.308,8,1,1,2,0.2
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-13",47,15,2020,0,12.75,3.7,8,1,1,2,0.319
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","incubation","M","2020-03-14",49,20,2020,0,9.908,3.292,8,1,1,2,0.408
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-15",51,15,2020,0,11.492,3.875,8,1,1,2,0.294
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-16",44,11,2020,0,12.925,5.275,8,1,1,2,0.25
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-17",38,14,2020,0,12.242,1.3,8,1,1,2,0.368
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-18",34,18,2020,0,10.975,1.058,8,1,1,2,0.529
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-19",34,14,2020,0.042,11.65,1.258,8,1,1,2,0.412
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-20",40,12,2020,0.058,10.558,1.908,8,1,1,2,0.3
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-21",36,18,2020,0.092,10.192,1.108,8,1,1,2,0.5
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-22",35,13,2020,0.017,10.633,1.217,8,1,1,2,0.371
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-23",50,18,2020,0,9.933,2.925,8,1,1,2,0.36
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-24",46,6,2020,0,6.567,3.458,8,1,1,2,0.13
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-25",38,19,2020,4.142,4.108,2.158,8,1,1,2,0.5
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-26",51,23,2020,0.225,6.625,2.125,8,1,1,2,0.451
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-27",49,14,2020,0,9.742,1.358,8,1,1,2,0.286
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-28",50,15,2020,0.017,10.733,1.483,8,1,1,2,0.3
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-29",50,16,2020,0.075,10.867,1.708,8,1,1,2,0.32
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-30",47,8,2020,0.042,9.658,2.35,8,1,1,2,0.17
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-03-31",51,22,2020,1.117,9.975,2.9,8,1,1,2,0.431
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-01",53,21,2020,0,9.242,3.892,8,1,1,2,0.396
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-02",49,17,2020,0,7.425,1.608,8,1,1,2,0.347
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-03",39,16,2020,0.017,8.575,1.667,8,1,1,2,0.41
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-04",46,18,2020,0.042,10.058,1.517,8,1,1,2,0.391
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-05",44,25,2020,0,10.917,2.25,8,1,1,2,0.568
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-06",45,24,2020,0,12.083,1.967,8,1,1,2,0.533
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-07",44,13,2020,0,12.725,1.95,8,1,1,2,0.295
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-08",40,19,2020,0,12.8,1.617,8,1,1,2,0.475
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-09",41,16,2020,0,13.675,1.633,8,1,1,2,0.39
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-10",44,27,2020,0,12.708,1.492,8,1,1,2,0.614
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-11",44,23,2020,0,11.925,1.525,8,1,1,2,0.523
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-12",43,11,2020,0,12.75,1.758,8,1,1,2,0.256
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-13",51,12,2020,1.517,13.792,3.033,8,1,1,2,0.235
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-14",42,16,2020,0.017,14.175,1.333,8,1,1,2,0.381
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-15",51,12,2020,0,14.858,3.625,8,1,1,2,0.235
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-16",50,14,2020,0,14.175,2.992,8,1,1,2,0.28
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-17",50,20,2020,0.017,12.958,1.783,8,1,1,2,0.4
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-18",49,12,2020,2.042,14.425,1.4,8,1,1,2,0.245
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-19",24,2,2020,13.392,13.7,1.883,8,1,1,2,0.083
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-20",23,1,2020,12.867,14.425,2.042,8,1,1,2,0.043
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-21",20,8,2020,7.108,13.483,1.475,8,1,1,2,0.4
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-22",27,9,2020,2.817,12.85,1.75,8,1,1,2,0.333
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-23",48,14,2020,0.017,14.842,1.625,8,1,1,2,0.292
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-24",43,16,2020,0.058,14.292,1.508,8,1,1,2,0.372
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-25",43,17,2020,0.058,13.692,1.575,8,1,1,2,0.395
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-26",45,16,2020,0.117,14.358,1.583,8,1,1,2,0.356
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-27",50,10,2020,14.458,15.083,2.733,8,1,1,2,0.2
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-28",43,18,2020,4.375,15.45,3.367,8,1,1,2,0.419
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-29",49,13,2020,0.017,14.283,3.392,8,1,1,2,0.265
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-04-30",49,19,2020,0.042,15.5,2.233,8,1,1,2,0.388
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-01",50,12,2020,0.475,15.625,2.992,8,1,1,2,0.24
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-02",53,12,2020,0,18.6,4.875,8,1,1,2,0.226
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-03",50,13,2020,0,19.5,4.533,8,1,1,2,0.26
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-04",48,20,2020,0,18.3,2.475,8,1,1,2,0.417
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-05",49,6,2020,0.017,17.35,2.392,8,1,1,2,0.122
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-06",44,22,2020,0.017,19.342,2.875,8,1,1,2,0.5
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-07",46,15,2020,0,18.308,1.975,8,1,1,2,0.326
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-08",47,16,2020,0,17.233,2.508,8,1,1,2,0.34
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-09",44,9,2020,3.492,15.992,1.85,8,1,1,2,0.205
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-10",39,7,2020,32.417,15.275,3.108,8,1,1,2,0.179
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-11",46,10,2020,6.667,14.475,1.558,8,1,1,2,0.217
"2016_13_site4_M_5398__Z2 [FRP-BA11202]","rearing","M","2020-05-12",48,10,2020,1.875,15.95,2.017,8,1,1,2,0.208
